_init,basic@004016b8, 3, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 3
FUN_004016e0,basic@004016e0, 3, 0, 0, 1, 1, 1, 0, 0, 0, 0, 2, 2
open_file_for_reading,basic@00401b30, 17, 0, 0, 1, 4, 4, 8, 0, 0, 0, 12, 7
main,basic@00401b70, 95, 0, 0, 0, 0, 95, 0, 0, 0, 0, 91, 74
main,basic@00401f70, 124, 0, 0, 1, 0, 5, 118, 0, 0, 0, 1, 19
main,basic@004024c0, 52, 0, 0, 1, 1, 4, 43, 1, 2, 0, 47, 45
main,basic@004025a0, 2, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1
main,basic@00401f79, 47, 0, 0, 1, 0, 1, 44, 1, 0, 0, 0, 0
main,basic@00402460, 6, 1, 0, 1, 0, 2, 0, 1, 1, 0, 4, 1
main,basic@00402588, 4, 0, 0, 1, 0, 1, 0, 1, 1, 0, 4, 3
main,basic@00402470, 50, 0, 0, 1, 1, 3, 44, 1, 0, 0, 47, 2
main,basic@00402493, 4, 1, 0, 0, 0, 2, 0, 0, 1, 0, 2, 2
main,basic@004024a1, 48, 1, 0, 1, 0, 2, 44, 0, 0, 0, 1, 2
main,basic@004043bf, 28, 0, 0, 0, 1, 1, 26, 0, 0, 0, 26, 0
main,basic@00401f87, 3, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1
main,basic@00402dc8, 2, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1
main,basic@00402dcc, 2, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1
main,basic@00404008, 33, 0, 0, 1, 1, 0, 26, 1, 4, 0, 31, 1
main,basic@00404077, 29, 0, 0, 1, 1, 0, 26, 1, 0, 0, 27, 2
main,basic@004040d2, 56, 0, 0, 1, 1, 0, 53, 1, 0, 0, 27, 2
main,basic@00404101, 2, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1
main,basic@00404109, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
main,basic@00404112, 114, 1, 1, 1, 4, 2, 105, 0, 0, 0, 106, 28
main,basic@00402dd7, 28, 0, 0, 1, 0, 0, 27, 0, 0, 0, 0, 0
main,basic@00403fec, 55, 0, 0, 1, 2, 0, 52, 0, 0, 0, 53, 1
main,basic@00402de5, 53, 0, 0, 0, 1, 0, 52, 0, 0, 0, 26, 0
main,basic@00402def, 56, 0, 0, 1, 1, 0, 53, 1, 0, 0, 27, 2
main,basic@00402920, 39, 0, 0, 1, 1, 11, 26, 0, 0, 0, 29, 30
