_init,basic@00400d30, 3, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 3
FUN_00400d50,basic@00400d50, 3, 0, 0, 1, 1, 1, 0, 0, 0, 0, 2, 2
main,basic@00400fb0, 27, 1, 0, 0, 1, 4, 21, 0, 0, 0, 26, 2
main,basic@00400fe8, 50, 0, 0, 1, 1, 2, 44, 0, 2, 0, 27, 5
main,basic@00401185, 2, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0
main,basic@0040123f, 24, 0, 0, 1, 1, 0, 22, 0, 0, 0, 23, 23
main,basic@0040126a, 25, 1, 0, 1, 0, 0, 22, 1, 0, 0, 0, 1
main,basic@0040124f, 26, 1, 0, 0, 1, 1, 22, 0, 1, 0, 26, 3
main,basic@00401275, 2, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1
main,basic@00401282, 24, 0, 0, 1, 1, 0, 22, 0, 0, 0, 22, 0
main,basic@00401191, 24, 0, 1, 1, 0, 0, 22, 0, 0, 0, 0, 0
main,basic@00401230, 25, 0, 0, 1, 1, 1, 22, 0, 0, 0, 23, 1
main,basic@0040119a, 117, 0, 0, 1, 4, 1, 110, 1, 0, 0, 91, 28
main,basic@004011e1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
main,basic@004011e5, 53, 0, 0, 1, 2, 3, 45, 1, 1, 0, 54, 8
main,basic@0040120f, 3, 0, 0, 1, 0, 1, 0, 1, 0, 0, 2, 2
main,basic@00401220, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1
main,basic@00401224, 68, 0, 0, 1, 2, 20, 45, 0, 0, 0, 46, 2
main,basic@0040105a, 25, 0, 0, 1, 1, 0, 22, 1, 0, 0, 25, 3
main,basic@0040129a, 25, 0, 0, 1, 1, 1, 22, 0, 0, 0, 23, 2
main,basic@0040107d, 24, 0, 0, 1, 0, 0, 22, 1, 0, 0, 0, 1
main,basic@00401091, 25, 0, 0, 1, 1, 1, 22, 0, 0, 0, 23, 1
main,basic@004010a0, 2, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1
main,basic@004010af, 2, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1
main,basic@00401024, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 2
